<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
EVF,20200521,6.3692,6.3692,6.1242,6.2059,54303
EVF,20200522,6.2059,6.2876,6.1242,6.1242,82106
EVF,20200525,6.1242,6.1242,6.0425,6.1242,124863
EVF,20200526,6.1242,6.3692,6.0425,6.2875,69802
EVF,20200527,6.2058,6.3692,6.0425,6.1242,80432
EVF,20200528,6.2059,6.2059,6.0425,6.0426,39090
EVF,20200529,6.0426,6.1243,5.2260,6.0426,45442
EVF,20200601,6.0426,6.1243,5.9609,6.0426,130430
EVF,20200602,5.9609,6.2059,5.1444,6.1242,110747
EVF,20200603,6.0425,6.2059,6.0425,6.2059,73056
EVF,20200604,6.1242,6.2059,6.0426,6.1242,171569
EVF,20200605,6.1242,6.1242,6.0425,6.1242,161479
EVF,20200608,6.1242,6.3692,5.2260,6.2875,497621
EVF,20200609,6.2875,6.3692,6.2058,6.2059,178601
EVF,20200610,6.2876,6.8592,5.3893,6.6142,521056
EVF,20200611,6.6142,6.8592,6.2059,6.2875,407992
EVF,20200612,6.2058,6.2058,5.7976,6.1242,174619
EVF,20200615,6.0425,6.0425,5.7976,5.8793,393506
EVF,20200616,5.8793,5.9610,5.7976,5.9609,167331
EVF,20200617,5.9609,5.9609,5.7976,5.8793,165072
EVF,20200618,5.8793,5.9610,5.7976,5.8793,89546
EVF,20200619,5.8793,6.0426,5.7976,5.9609,77316
EVF,20200622,5.9609,5.9609,5.8792,5.9609,90573
EVF,20200623,5.8792,5.9609,5.7976,5.9609,264459
EVF,20200624,5.8792,5.9609,5.7976,5.8793,129258
EVF,20200625,5.8793,5.8793,5.0627,5.7159,189578
EVF,20200626,5.7159,5.7159,5.5526,5.6343,166547
EVF,20200629,5.6343,5.6343,5.1444,5.3077,159911
EVF,20200630,5.1444,5.3894,5.1444,5.2260,103905
EVF,20200701,5.2260,5.5526,5.2260,5.5526,71767
EVF,20200702,5.5526,5.5526,4.6544,5.4710,28821
EVF,20200703,5.5527,5.7160,5.4710,5.5526,29773
EVF,20200706,5.3076,5.5526,5.3076,5.4710,59600
EVF,20200707,5.4710,5.5527,5.4710,5.4710,62379
EVF,20200708,5.3893,5.5527,5.3893,5.5526,45685
EVF,20200709,5.3893,5.5526,5.3893,5.4710,50560
EVF,20200710,5.5527,5.5527,5.3893,5.4710,137623
EVF,20200713,5.4710,5.4710,5.3893,5.3893,41822
EVF,20200714,5.4710,5.5526,5.3893,5.4710,96286
EVF,20200715,5.3893,5.4710,5.3893,5.4710,63465
EVF,20200716,5.4710,5.5527,5.3893,5.3893,25868
EVF,20200717,5.3893,5.4710,5.3076,5.4710,115253
EVF,20200720,5.4710,5.5527,5.3893,5.3893,27756
EVF,20200721,5.3893,5.4710,5.3893,5.4710,60110
EVF,20200722,5.3893,5.4710,5.3893,5.4710,34130
EVF,20200723,5.3893,5.3893,5.3077,5.3893,50900
EVF,20200724,5.3076,5.3893,4.8994,4.9810,129200
EVF,20200727,4.8993,5.1443,4.6544,4.6544,197061
EVF,20200728,4.8177,5.0627,4.8177,4.9810,78752
EVF,20200729,5.0627,5.0627,4.7360,4.8177,67303
EVF,20200730,4.8994,4.9810,4.1645,4.9810,47777
EVF,20200731,4.8177,4.9810,4.8177,4.9810,42682
EVF,20200803,4.8177,4.9810,4.8177,4.8994,74844
EVF,20200804,4.9811,5.1444,4.8994,5.0627,60797
EVF,20200805,5.0627,5.0627,4.8994,5.0627,58882
EVF,20200806,4.9810,5.0627,4.2461,4.9810,33770
EVF,20200807,5.0627,5.0627,4.2461,5.0627,58052
EVF,20200810,5.0627,5.3893,5.0627,5.2260,108469
EVF,20200811,5.2260,5.4710,5.1443,5.3077,76219
EVF,20200812,5.3077,5.4710,4.8994,5.3077,91424
EVF,20200813,5.3077,5.3894,5.3077,5.3893,87786
EVF,20200814,5.3893,6.0425,5.3893,5.6343,385633
EVF,20200817,5.6343,5.7160,5.4710,5.7159,106109
EVF,20200818,5.6342,5.7976,5.5526,5.6343,54564
EVF,20200819,5.6343,5.6343,5.4710,5.4710,113819
EVF,20200820,5.6343,5.7160,5.3893,5.5526,35645
EVF,20200821,5.4709,5.5526,5.3893,5.4710,63314
EVF,20200824,5.4710,5.6343,5.3893,5.6343,178131
EVF,20200825,5.5526,5.7160,5.4710,5.6343,129026
EVF,20200826,5.6343,5.6343,5.5526,5.5526,75628
EVF,20200827,5.5526,5.6343,5.4709,5.5526,96960
EVF,20200828,5.5526,5.7159,5.5526,5.7159,107200
EVF,20200831,5.5526,5.6342,5.5526,5.5526,72416
EVF,20200901,5.5526,5.5526,5.4709,5.5526,57278
EVF,20200903,5.4709,5.5526,5.4709,5.4710,93125
EVF,20200904,5.4710,5.5527,5.3893,5.5526,95163
EVF,20200907,5.5526,5.5526,5.4709,5.4710,130596
EVF,20200908,5.4710,5.5527,5.4710,5.5526,44623
EVF,20200909,5.4709,5.4710,5.3893,5.4710,101815
EVF,20200910,5.4710,5.5527,5.4710,5.5526,106704
EVF,20200911,5.5526,5.7159,5.5526,5.5526,99640
EVF,20200914,5.5526,5.7159,5.5526,5.5526,134516
EVF,20200915,5.6343,5.6343,5.5526,5.5526,189607
EVF,20200916,5.6343,5.8793,4.8994,5.8793,422713
EVF,20200917,5.7976,5.9610,5.7160,5.7976,149052
EVF,20200918,5.7976,5.8793,5.7159,5.8793,143314
EVF,20200921,5.8793,5.9610,5.7976,5.8793,263973
EVF,20200922,5.7976,6.3692,5.7976,5.9609,231689
EVF,20200923,5.8792,6.1242,5.8792,5.9609,96094
EVF,20200924,5.9609,6.5325,5.8792,6.4509,792878
EVF,20200925,6.4509,6.6959,6.3692,6.3692,772441
EVF,20200928,6.2875,6.3692,6.2059,6.2875,203911
EVF,20200929,6.2058,6.2058,5.3076,6.0426,375851
EVF,20200930,5.8793,6.1243,5.1444,6.0426,243399
EVF,20201001,6.0426,6.3692,5.1444,6.2875,414828
EVF,20201002,6.2875,6.3692,6.0425,6.3692,386816
EVF,20201005,6.2875,6.5325,6.2875,6.5325,505887
EVF,20201006,6.5325,6.5325,6.3692,6.5325,305949
EVF,20201007,6.3692,6.6142,5.5526,6.5325,242708
EVF,20201008,6.5325,6.6142,6.4508,6.5325,276304
EVF,20201009,6.5325,6.6958,6.4508,6.6958,256508
EVF,20201012,6.6958,6.8591,5.5526,6.6142,281363
EVF,20201013,6.6142,6.6142,6.4509,6.5325,76400
EVF,20201014,6.5325,6.5325,6.4508,6.4509,121400
EVF,20201015,6.2876,6.5326,6.2059,6.5325,217500
EVF,20201016,6.3692,6.5325,6.3692,6.4509,70000
EVF,20201019,6.4509,6.5326,6.3692,6.4509,116200
EVF,20201020,6.4509,6.5326,6.4509,6.5325,118100
EVF,20201021,6.5325,6.7775,6.4508,6.5325,191966
EVF,20201022,6.4508,6.6142,6.4508,6.5325,79920
EVF,20201023,6.5325,6.6142,6.4508,6.4509,98285
EVF,20201026,6.5326,6.6959,6.5326,6.6142,248295
EVF,20201027,6.6142,6.8592,6.5325,6.8591,309562
EVF,20201028,6.6958,6.9408,6.6958,6.6958,238396
EVF,20201029,6.5325,6.7775,6.5325,6.6958,176281
EVF,20201030,6.6141,6.6142,6.6141,6.6142,72613
EVF,20201102,6.5325,6.6142,6.4509,6.6142,78155
EVF,20201103,6.5325,6.6959,5.6343,6.6142,120427
EVF,20201104,6.6142,6.6959,6.6142,6.6958,125979
EVF,20201105,6.6958,6.6958,5.7159,6.5325,53279
EVF,20201106,6.6142,6.6142,6.5325,6.6142,84056
EVF,20201109,6.5325,6.6142,6.5325,6.6142,79576
EVF,20201110,6.6142,6.6142,6.5325,6.5325,119776
EVF,20201111,6.6142,6.6142,6.4508,6.6142,154361
EVF,20201112,6.5325,6.5325,6.4509,6.5325,40433
EVF,20201113,6.4508,6.6958,6.4508,6.5325,162489
EVF,20201116,6.5325,6.6142,6.4508,6.5325,116988
EVF,20201117,6.6142,6.6142,6.5325,6.6142,136266
EVF,20201118,6.5325,6.6142,6.5325,6.6142,134606
EVF,20201119,6.5325,6.6142,6.5325,6.6142,89757
EVF,20201120,6.6142,6.6142,6.5325,6.6142,101634
EVF,20201123,6.6142,6.6959,6.5325,6.6142,124372
EVF,20201124,6.6142,6.6959,6.5325,6.6142,49100
EVF,20201125,6.6142,6.6959,6.4509,6.6142,122200
EVF,20201126,6.4509,6.5325,6.4509,6.5325,32456
EVF,20201127,6.4508,6.6142,6.4508,6.5325,42400
EVF,20201130,6.4508,6.9408,6.4508,6.6958,185400
EVF,20201201,6.6958,7.1041,6.6141,7.1041,298900
EVF,20201202,7.1041,7.2674,6.9408,7.1858,394000
EVF,20201203,7.1041,7.6757,7.1041,7.5940,331554
EVF,20201204,7.5940,7.6757,7.3490,7.3491,261283
EVF,20201207,7.3491,7.3491,7.1041,7.3491,190689
EVF,20201208,7.1858,7.4308,7.0225,7.2674,183616
EVF,20201209,7.2674,7.5940,7.1041,7.3491,283752
EVF,20201210,7.3491,7.4308,7.1858,7.2674,146000
EVF,20201211,7.3491,7.5124,7.2674,7.3491,160907
EVF,20201214,7.3491,7.5941,7.2674,7.5124,106531
EVF,20201215,7.4307,7.4307,7.3491,7.4307,139868
EVF,20201216,7.4307,7.5124,7.3490,7.5124,250000
EVF,20201217,7.4307,7.5941,7.2674,7.4307,525102
EVF,20201218,7.5124,7.5124,7.3490,7.4307,76965
EVF,20201221,7.4307,7.5124,7.2674,7.4307,180970
EVF,20201222,7.3490,8.1656,7.3490,7.9207,560501
EVF,20201223,7.9207,7.9207,7.5124,7.7574,277200
EVF,20201224,7.7574,7.7574,7.3491,7.5124,159700
EVF,20201225,7.4307,7.7574,7.4307,7.5124,198400
EVF,20201228,7.5124,8.0023,7.5124,7.9207,485000
EVF,20201229,7.8390,8.3290,7.8390,8.1656,1457806
EVF,20201230,8.1656,8.3289,7.9206,8.0840,998410
EVF,20201231,8.0840,8.0840,7.9207,8.0023,229100
EVF,20210104,7.9206,8.0023,7.8390,7.9207,370000
EVF,20210105,7.8390,7.9207,7.6757,7.7574,574748
EVF,20210106,7.6757,7.9207,7.6757,7.7574,267878
EVF,20210107,7.8391,8.0024,7.7574,7.8390,597800
EVF,20210108,7.9207,7.9207,7.7573,7.8390,318500
EVF,20210111,7.8390,8.3289,7.7573,7.9207,713200
EVF,20210112,8.0024,8.4923,8.0024,8.4106,2302971
EVF,20210113,8.1656,8.9822,8.1656,8.7372,1034872
EVF,20210114,8.8189,8.8189,7.5124,8.7372,772309
EVF,20210115,8.6555,8.9822,8.4106,8.7372,2064318
EVF,20210118,8.6555,8.9822,8.6555,8.9005,1349544
EVF,20210119,8.9005,8.9005,8.0023,8.2473,1004341
EVF,20210120,8.1656,8.4106,7.5940,8.2473,537519
EVF,20210121,8.2473,8.4923,8.0840,8.4106,481305
EVF,20210122,8.4106,8.4923,8.2473,8.4106,316200
EVF,20210125,8.4106,8.4923,8.2473,8.4106,582170
EVF,20210126,8.4106,8.4106,8.0023,8.1656,484509
EVF,20210127,8.0839,8.0839,7.3490,7.5124,313478
EVF,20210128,7.3491,7.3491,6.5325,6.5325,782315
EVF,20210129,6.5325,7.1857,5.7159,6.6958,405634
EVF,20210201,6.7775,7.1857,6.5325,6.5325,384700
EVF,20210202,6.5325,6.7775,6.4508,6.6958,262065
EVF,20210203,6.6958,7.0225,6.6958,7.0225,325299
EVF,20210204,7.0225,7.1042,6.7775,6.8591,197505
EVF,20210205,6.9408,7.2674,6.6958,6.9408,474342
EVF,20210208,7.0225,7.1041,6.7775,6.7775,253400
EVF,20210209,6.9408,7.0225,6.6958,6.9408,206900
EVF,20210217,6.8591,7.1041,6.8591,7.0225,263643
EVF,20210218,7.1042,7.1042,6.9408,7.0225,314838
EVF,20210219,7.0225,7.9207,7.0225,7.5124,469300
EVF,20210222,7.5124,7.6757,7.4307,7.5940,328144
EVF,20210223,7.5940,7.6757,7.5123,7.5940,442325
EVF,20210224,7.5123,7.5940,7.2674,7.3491,417038
EVF,20210225,7.4308,7.4308,7.3491,7.4307,175942
EVF,20210226,7.3490,7.4307,7.2674,7.3491,188307
EVF,20210301,7.3491,7.5124,7.3491,7.4307,147867
EVF,20210302,7.4307,8.0839,7.4307,7.8390,1003825
EVF,20210303,7.6757,8.8189,7.6757,8.8189,2461263
EVF,20210304,8.7372,8.9822,8.3290,8.7372,1406652
EVF,20210305,8.8189,8.8189,8.2473,8.7372,923686
EVF,20210308,8.5739,8.8189,8.5739,8.8189,556600
EVF,20210309,8.7372,8.9822,8.4923,8.8189,970487
EVF,20210310,8.8189,8.9822,7.5124,8.8189,579954
EVF,20210311,8.8189,8.8189,8.5739,8.6556,526472
EVF,20210312,8.5739,8.8189,8.5739,8.6556,538788
EVF,20210315,8.6556,8.6556,8.4923,8.5739,434999
EVF,20210316,8.5739,8.5739,8.4106,8.5739,416535
EVF,20210317,8.5739,8.9822,8.4106,8.8189,1100513
EVF,20210318,8.8189,9.3905,8.8189,8.9822,979312
EVF,20210319,8.9822,8.9822,8.1656,8.9822,634954
EVF,20210322,8.9822,9.0639,7.5940,8.9005,1026209
EVF,20210323,8.8188,8.9822,8.5739,8.6556,752745
EVF,20210324,8.6556,8.6556,8.1657,8.5739,519735
EVF,20210325,8.6556,8.6556,8.3289,8.4923,415222
EVF,20210326,8.4923,8.4923,8.0840,8.4106,538200
EVF,20210329,8.3289,8.7372,8.3289,8.6556,430402
EVF,20210330,8.5739,8.9006,8.5739,8.9005,789831
EVF,20210331,8.8188,10.0437,8.7372,9.7988,3888525
EVF,20210401,9.7988,10.2887,9.7171,9.9621,1033786
EVF,20210402,10.0438,10.2071,9.9621,10.0437,1015619
EVF,20210405,10.0437,10.0437,9.6354,9.7988,1243168
EVF,20210406,9.7988,9.9621,8.3290,9.7988,660004
EVF,20210407,9.7988,9.9621,9.6355,9.7988,725250
EVF,20210408,9.7171,10.0438,9.7171,9.9621,752693
EVF,20210409,9.8804,10.4520,9.8804,10.2071,1070075
EVF,20210412,10.2071,10.3704,10.0438,10.1254,465486
EVF,20210413,10.1254,10.1254,9.7171,9.7988,1025221
EVF,20210414,9.7171,9.7171,9.3905,9.5538,943963
EVF,20210415,9.7171,9.7988,9.3905,9.3905,566860
EVF,20210416,9.3905,9.6355,8.5739,9.3905,455661
EVF,20210419,9.4722,9.7988,9.0639,9.4721,465022
EVF,20210420,9.3904,9.7171,9.2271,9.6355,335300
EVF,20210422,9.5538,9.5538,9.1455,9.1455,361162
EVF,20210423,8.9822,9.3905,8.6556,9.3088,332955
EVF,20210426,9.3088,9.6354,9.2271,9.2272,412678
EVF,20210427,9.2272,9.3089,9.0639,9.3088,157560
EVF,20210428,9.2271,9.3905,9.1455,9.3088,154702
EVF,20210429,9.3088,9.3905,9.0638,9.1455,182148
EVF,20210504,9.0638,9.1455,7.9207,8.6556,674792
EVF,20210505,8.6556,8.9822,8.6556,8.9005,421085
EVF,20210506,8.9005,9.3088,8.8188,9.1455,437347
EVF,20210507,9.0638,9.2272,8.9005,9.1455,389199
EVF,20210510,9.0638,9.1455,8.9005,9.1455,310700
EVF,20210511,8.9822,9.1455,8.9822,9.0639,159227
EVF,20210512,8.9822,9.0639,8.9006,8.9822,178880
EVF,20210513,8.9822,9.0639,8.9005,8.9822,151898
EVF,20210514,8.9005,8.9822,8.8189,8.9822,244340
EVF,20210517,9.0639,9.2272,8.9005,9.0639,484790
EVF,20210518,8.9822,9.1456,8.9005,8.9005,163919
EVF,20210519,8.9822,8.9822,8.9005,8.9822,122029
EVF,20210520,8.8189,8.8189,8.6556,8.7372,155224
EVF,20210521,8.7372,8.9005,8.4922,8.6556,188400
EVF,20210524,8.7373,8.8189,8.5739,8.6556,226000
EVF,20210525,8.5739,8.8189,8.5739,8.8189,251200
EVF,20210526,8.6556,9.0639,8.6556,8.9005,448500
EVF,20210527,8.9822,9.4721,8.9822,9.3088,579089
EVF,20210528,9.3088,9.4721,8.1656,9.3905,372765
EVF,20210531,9.4722,10.3704,9.3905,10.0437,1532394
EVF,20210601,10.1254,10.7786,10.0437,10.4520,1180533
EVF,20210602,10.4520,10.6153,10.2070,10.2887,727640
EVF,20210603,10.2887,11.4319,10.1254,10.8603,1765100
EVF,20210604,10.8603,11.1869,10.6153,10.8603,980080
EVF,20210607,10.8603,11.1053,10.3704,10.5337,1005897
EVF,20210608,10.5337,10.6154,9.9621,10.0437,568142
EVF,20210609,10.0437,10.2887,9.4721,9.9621,670661
EVF,20210610,9.9621,10.6154,9.8804,9.9621,307317
EVF,20210611,9.9621,10.6154,9.8804,10.3704,568115
EVF,20210614,10.2887,10.6154,10.2887,10.4520,623496
EVF,20210615,10.4520,10.6970,8.9005,10.4520,591166
EVF,20210616,10.4520,10.5337,10.2887,10.2887,293328
EVF,20210617,10.2070,10.5337,10.1254,10.5337,271600
EVF,20210618,10.3704,10.4520,10.2887,10.4520,391656
EVF,20210621,10.3703,10.5337,10.2887,10.3704,266763
EVF,20210622,10.3704,10.4521,10.2887,10.3704,437983
EVF,20210623,10.3704,10.3704,10.2071,10.2887,256431
EVF,20210624,10.2887,10.4520,10.2070,10.3704,348492
EVF,20210625,10.2887,10.3704,10.2071,10.2887,352806
EVF,20210628,10.2070,10.2887,10.2070,10.2887,612648
EVF,20210629,10.3704,10.3704,10.2070,10.3704,421677
EVF,20210630,10.2887,10.3704,10.1254,10.2071,304584
EVF,20210701,10.1254,10.2071,10.0438,10.1254,343442
EVF,20210702,10.1254,10.2887,10.1254,10.2071,455048
EVF,20210705,10.1254,10.2071,9.9621,10.1254,365196
EVF,20210706,10.1254,11.5136,10.1254,10.4520,2564163
EVF,20210707,10.3703,10.5337,10.1254,10.3704,307474
EVF,20210708,10.2887,10.7787,10.2887,10.7786,1121699
EVF,20210709,10.6153,10.9419,9.0638,10.3704,1073845
EVF,20210712,10.9420,10.9420,8.9006,9.8804,1035395
EVF,20210713,9.9621,10.1254,9.7171,9.9621,480165
EVF,20210714,9.9621,10.0438,9.5538,9.8804,385500
EVF,20210715,9.7171,10.0437,9.7171,9.7988,352051
EVF,20210716,10.1757,10.2699,9.9872,10.0469,270738
EVF,20210719,10.0469,10.0469,9.2018,9.3897,348852
EVF,20210720,9.2019,9.5775,9.2019,9.5775,225525
EVF,20210721,9.4836,9.7653,9.4836,9.7653,405700
EVF,20210722,9.6714,9.7653,9.5775,9.7653,182059
EVF,20210723,9.6714,9.6714,9.4836,9.5775,314633
EVF,20210726,9.5775,9.5775,9.2958,9.4836,186300
EVF,20210727,9.4836,9.6714,9.4836,9.5775,141600
EVF,20210728,9.4836,9.5775,9.3897,9.4836,234985
EVF,20210729,9.4836,9.5775,9.3897,9.4836,210200
EVF,20210730,9.4836,9.6714,9.3897,9.5775,187800
EVF,20210802,9.5775,9.6714,9.4836,9.6714,327900
EVF,20210803,9.5775,9.9531,9.5775,9.9531,399800
EVF,20210804,9.9531,10.3287,9.9531,10.2347,743500
EVF,20210805,10.1408,10.3286,10.1408,10.1408,199300
EVF,20210806,10.2347,10.2347,9.9530,9.9531,374300
EVF,20210809,9.9531,10.1409,9.8592,10.0469,368695
EVF,20210810,10.1408,10.3286,9.9530,10.1408,434471
EVF,20210811,10.1408,10.8920,10.1408,10.7042,1849194
EVF,20210812,10.7042,10.9859,10.7042,10.7042,794028
EVF,20210813,10.7981,10.7981,10.3286,10.7042,518450
EVF,20210816,10.6103,10.7042,10.4225,10.7042,580526
EVF,20210817,10.7042,10.7042,10.5164,10.6103,414700
EVF,20210818,10.6103,10.7042,10.5164,10.6103,207800
EVF,20210819,10.5164,10.6103,10.4225,10.6103,406400
EVF,20210820,10.6103,10.6103,10.2347,10.3286,610000
EVF,20210823,10.3286,10.3286,9.7652,9.8592,599312
EVF,20210824,9.9531,9.9531,9.5775,9.6714,453961
EVF,20210825,9.6714,9.8592,9.5775,9.7653,261016
EVF,20210826,9.8592,9.8592,9.6714,9.7653,310585
EVF,20210827,9.7653,9.9531,9.5775,9.8592,288241
EVF,20210830,9.9531,10.7043,9.9531,10.5164,987700
EVF,20210831,10.4225,10.6103,9.6713,10.4225,401427
EVF,20210901,10.4225,10.4225,10.0469,10.3286,352500
EVF,20210906,10.3286,10.7042,10.1408,10.5164,1044500
EVF,20210907,10.5164,11.7371,10.5164,11.3615,4001578
EVF,20210908,11.4554,11.6432,11.2676,11.3615,1152600
EVF,20210909,11.3615,11.4554,11.0798,11.2676,659300
EVF,20210910,11.2676,11.3615,11.0798,11.3615,687100
EVF,20210913,11.2676,12.2066,11.1737,11.5493,1164714
EVF,20210914,11.5493,11.5493,11.1737,11.3615,470710
EVF,20210915,11.3615,11.3615,11.0798,11.3615,871300
EVF,20210916,11.0798,11.7371,11.0798,11.4554,929621
EVF,20210917,11.5493,11.7371,11.2676,11.6432,707322
EVF,20210920,11.7371,12.5822,11.5493,12.3005,2394750
EVF,20210921,12.2066,12.4883,11.8310,12.3005,1177082
EVF,20210922,12.2066,12.9578,12.2066,12.7700,1218997
EVF,20210923,12.5822,13.0517,12.1127,12.4883,1446872
EVF,20210924,12.2066,12.5822,11.9249,12.4883,950438
EVF,20210927,12.4883,12.5822,12.2066,12.3005,1044491
EVF,20210928,12.2066,12.4883,12.0188,12.3944,688559
EVF,20210929,12.2066,12.3944,12.1127,12.3944,421757
EVF,20210930,12.3944,12.6761,12.2066,12.4883,316973
EVF,20211001,12.4883,12.5822,12.3005,12.3944,598339
EVF,20211004,12.3944,12.3944,12.1127,12.2066,836691
EVF,20211005,12.3944,12.4883,12.1127,12.3944,483537
EVF,20211006,12.4883,12.6761,12.3005,12.6761,582000
EVF,20211007,12.6761,13.5212,12.6761,13.2394,1133328
EVF,20211008,13.3333,13.3333,12.9577,13.2394,642700
EVF,20211011,13.1455,14.4601,13.1455,14.0845,1546100
EVF,20211012,14.0845,14.7418,13.9906,14.4601,1437500
EVF,20211013,14.5540,14.8357,14.3662,14.5540,609000
EVF,20211014,14.5540,14.5540,14.1784,14.3662,782100
EVF,20211015,14.3662,14.4601,14.0845,14.3662,808700
EVF,20211018,14.3662,14.5540,14.2723,14.4601,669800
EVF,20211019,14.4601,15.1174,14.3662,15.1174,866600
EVF,20211020,15.0235,16.3381,15.0235,16.0563,1430200
EVF,20211021,15.9624,16.4319,15.4929,16.3380,835600
EVF,20211022,15.9624,16.3380,15.9624,16.3380,765200
EVF,20211025,16.4319,16.8075,16.0563,16.3380,744000
EVF,20211026,16.3380,16.7136,16.3380,16.7136,610900
EVF,20211027,16.6197,16.8075,16.5258,16.7136,507800
EVF,20211028,16.6197,16.9014,16.6197,16.9014,731385
EVF,20211029,16.8075,17.4648,16.8075,17.3709,907088
EVF,20211101,17.2770,17.9343,17.2770,17.6526,808018
EVF,20211102,17.6526,17.7465,17.4648,17.4648,694614
EVF,20211103,17.3709,17.4648,15.9625,16.5258,1930641
EVF,20211104,16.7136,16.9014,15.9624,16.7136,498507
EVF,20211105,16.7136,16.9014,16.4319,16.8075,451845
EVF,20211108,16.7136,16.8075,16.4319,16.6197,524420
EVF,20211109,16.7136,17.1831,16.4319,16.8075,610562
EVF,20211110,16.8075,16.9953,16.7136,16.9014,479300
EVF,20211111,16.7136,16.9014,16.6197,16.9014,553200
EVF,20211112,16.8075,16.9014,16.4319,16.8075,612769
EVF,20211115,16.7136,17.4648,16.7136,17.2770,1599491
EVF,20211116,17.3709,17.3709,16.9953,17.1831,894070
EVF,20211117,17.1831,17.1831,16.9014,16.9953,522092
EVF,20211118,16.9014,18.4038,16.8075,18.0282,2275332
EVF,20211119,17.6526,18.7794,17.4648,18.0282,1331728
EVF,20211122,18.3099,18.5916,17.4648,17.7465,923300
EVF,20211123,17.7465,17.7465,15.3052,17.1831,1325369
EVF,20211124,17.1831,17.7465,14.3662,17.2770,1077052
EVF,20211125,17.2770,17.3709,14.6479,17.1831,765764
EVF,20211126,17.1831,17.1831,16.5258,16.9014,870800
EVF,20211129,16.8075,16.9014,16.1502,16.7136,559462
EVF,20211130,16.8075,18.2159,16.8075,17.3709,2187894
EVF,20211201,17.3709,17.5587,17.0892,17.4648,755058
EVF,20211202,17.4648,17.5587,17.2770,17.4648,1024854
EVF,20211203,17.5587,17.9343,17.2770,17.2770,1817557
EVF,20211206,17.9343,17.9343,16.6197,16.9014,958653
EVF,20211207,16.9953,17.4648,16.6197,17.4648,1371222
EVF,20211208,17.6526,19.7183,14.6479,19.4366,6715216
EVF,20211209,19.2488,21.3145,18.7793,19.0610,2640638
EVF,20211210,19.0610,19.0610,18.4976,18.8732,1044776
EVF,20211213,18.6854,21.4084,15.9624,19.0610,2246930
EVF,20211214,18.9671,19.2488,18.4037,18.4038,1210679
EVF,20211215,18.4977,18.5916,18.0282,18.2160,1161400
EVF,20211216,18.3099,18.3099,17.4648,18.1221,1789700
EVF,20211217,17.9343,18.9672,17.8404,18.1221,1386400
EVF,20211220,17.8404,18.3099,17.5587,17.7465,1531949
EVF,20211221,17.7465,17.8404,17.1831,17.3709,1782109
EVF,20211222,17.5587,18.4977,17.4648,18.0282,1724500
EVF,20211223,18.1221,18.3099,17.2770,17.5587,1503880
EVF,20211224,17.5587,17.9343,17.3709,17.5587,647767
EVF,20211227,17.5587,17.7465,17.2770,17.3709,778315
EVF,20211228,17.4648,17.9343,17.3709,17.7465,1471005
EVF,20211229,17.8404,18.3099,17.8404,18.0282,1749734
EVF,20211230,18.0282,18.0282,18.0282,18.0282,0
EVF,20211231,18.0282,18.0282,18.0282,18.0282,0
EVF,20220104,18.0282,18.0282,18.0282,18.0282,0
EVF,20220105,18.0282,18.0282,18.0282,18.0282,0
EVF,20220106,18.0282,18.0282,18.0282,18.0282,0
EVF,20220107,18.0282,18.0282,18.0282,18.0282,0
EVF,20220110,18.0282,18.0282,18.0282,18.0282,0
EVF,20220111,18.0282,18.0282,18.0282,18.0282,0
EVF,20220112,18.0282,18.0282,18.0282,18.0282,0
EVF,20220113,18.0282,18.2160,16.6667,16.9953,1054900
EVF,20220114,15.8685,16.9014,15.8685,16.2441,760400
EVF,20220117,16.2441,16.2441,15.1173,15.1643,1137700
EVF,20220118,15.1643,18.0282,15.1643,18.0282,0
EVF,20220119,18.0282,18.0282,18.0282,18.0282,0
EVF,20220120,15.1174,16.3850,15.1174,16.0563,803800
EVF,20220121,15.4929,15.8685,15.2582,15.6338,1288500
EVF,20220124,15.6338,15.6338,14.5540,14.6479,1446500
EVF,20220125,14.9296,14.9296,14.1784,14.8826,630300
EVF,20220126,15.3051,15.3051,14.4601,14.4601,448200
EVF,20220127,14.2723,15.3991,14.2723,14.5540,1137400
EVF,20220128,14.6479,14.7418,14.2723,14.6948,491000
EVF,20220207,15.0704,15.6807,14.9295,15.4930,700200
EVF,20220208,15.9625,15.9625,15.3991,15.5399,426800
EVF,20220209,15.3991,15.6338,15.1174,15.4930,673100
EVF,20220210,15.4930,15.7747,15.0235,15.1174,1456200
EVF,20220211,15.1174,15.3052,14.9766,15.1174,476400
EVF,20220214,15.1174,15.6808,14.8827,15.3991,1464200
EVF,20220215,15.0235,15.3991,15.0235,15.3052,1136700
EVF,20220216,15.3052,15.6338,15.1174,15.4460,1700600
EVF,20220217,15.4929,15.4929,15.1174,15.3052,658300
EVF,20220218,15.3052,15.6808,15.2583,15.6338,998900
EVF,20220221,15.6338,15.7746,15.6338,15.7746,635100
EVF,20220222,15.9624,16.5258,15.7746,16.5258,1940700
EVF,20220223,16.5258,16.8075,16.4319,16.5258,738900
EVF,20220224,16.2911,16.6197,15.4929,16.2441,1777200
EVF,20220225,16.1502,16.6197,16.1502,16.6197,1958400
EVF,20220228,16.6197,16.9014,16.4319,16.7136,2240100
EVF,20220301,16.7136,16.7136,16.4319,16.4789,700000
EVF,20220302,16.2911,16.4320,16.0094,16.0563,1064600
