<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
BAB,20180907,20.5000,20.5000,20.5000,20.5000,5900
BAB,20180910,20.6000,20.6000,20.6000,20.6000,11600
BAB,20180911,20.5000,20.5000,20.5000,20.5000,13800
BAB,20180912,20.5000,20.5000,20.5000,20.5000,12900
BAB,20180913,20.4000,20.7000,20.4000,20.7000,16700
BAB,20180914,20.6000,20.6000,20.6000,20.6000,5800
BAB,20180917,20.6000,20.6000,20.6000,20.6000,13600
BAB,20180918,20.6000,20.6000,20.6000,20.6000,11200
BAB,20180919,20.6000,20.6000,20.6000,20.6000,11900
BAB,20180920,20.5000,20.5000,20.4000,20.4000,12700
BAB,20180921,20.6000,20.6000,20.6000,20.6000,6300
BAB,20180924,20.6000,20.6000,20.6000,20.6000,12100
BAB,20180925,20.6000,20.6000,20.6000,20.6000,7400
BAB,20180926,20.5000,20.5000,20.5000,20.5000,13900
BAB,20180927,20.5000,20.5000,20.5000,20.5000,12300
BAB,20180928,20.5000,20.5000,20.5000,20.5000,11100
BAB,20181001,20.6000,20.6000,20.6000,20.6000,7200
BAB,20181002,20.6000,20.6000,20.6000,20.6000,10900
BAB,20181003,20.6000,20.6000,20.6000,20.6000,11700
BAB,20181004,20.6000,20.6000,20.6000,20.6000,11200
BAB,20181005,20.6000,20.6000,20.6000,20.6000,10900
BAB,20181008,20.5000,20.5000,20.5000,20.5000,8600
BAB,20181009,20.5000,20.5000,20.5000,20.5000,12700
BAB,20181010,20.6000,20.6000,20.6000,20.6000,13500
BAB,20181011,20.5000,20.5000,20.5000,20.5000,6900
BAB,20181012,20.4000,20.4000,20.4000,20.4000,14300
BAB,20181015,20.5000,20.5000,20.5000,20.5000,6800
BAB,20181016,20.6000,20.6000,20.6000,20.6000,13000
BAB,20181017,20.6000,20.6000,20.6000,20.6000,14900
BAB,20181018,20.5000,20.5000,20.5000,20.5000,12600
BAB,20181019,20.5000,20.5000,20.5000,20.5000,12100
BAB,20181022,20.7000,20.7000,20.7000,20.7000,12600
BAB,20181023,20.6000,20.6000,20.6000,20.6000,11400
BAB,20181024,20.6000,20.6000,20.6000,20.6000,4400
BAB,20181025,20.5000,20.5000,20.5000,20.5000,6800
BAB,20181026,20.6000,20.6000,20.6000,20.6000,12000
BAB,20181029,20.4000,20.4000,20.4000,20.4000,8100
BAB,20181030,20.5000,20.5000,20.5000,20.5000,11700
BAB,20181031,20.4000,20.4000,20.4000,20.4000,7600
BAB,20181101,20.4000,20.4000,20.4000,20.4000,7500
BAB,20181102,20.4000,20.4000,20.4000,20.4000,7800
