<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
LPB,20181010,6.6631,6.6631,6.4671,6.5324,1511786
LPB,20181011,6.4018,6.4018,5.9445,6.0751,5331799
LPB,20181012,5.9445,6.2711,5.9445,6.2711,1839916
LPB,20181015,6.1405,6.4018,6.1405,6.2058,2110065
LPB,20181016,6.2711,6.3364,6.2058,6.3364,796884
LPB,20181017,6.3364,6.4671,6.2711,6.3364,839801
LPB,20181018,6.4018,6.4018,6.2058,6.2058,626029
LPB,20181019,6.2058,6.2711,6.1405,6.2058,591550
LPB,20181022,6.2711,6.2711,6.1405,6.1405,420691
LPB,20181023,6.1405,6.1405,5.9445,6.0751,1496304
LPB,20181024,6.0098,6.0751,5.9445,6.0098,562088
LPB,20181025,5.9445,6.0098,5.8138,5.9445,1386682
LPB,20181026,5.9445,6.1405,5.9445,6.0751,1115621
LPB,20181029,6.0098,6.0751,5.9445,6.0098,970930
LPB,20181030,6.0098,6.0098,5.9445,5.9445,800405
LPB,20181031,6.0098,6.1405,6.0098,6.1405,934256
LPB,20181101,6.1405,6.1405,5.9445,6.0098,821961
LPB,20181102,6.0098,6.0751,6.0098,6.0098,765530
LPB,20181105,6.0098,6.0751,6.0098,6.0098,399374
LPB,20181106,6.0098,6.0751,6.0098,6.0098,424581
LPB,20181107,6.0098,6.0098,5.9445,6.0098,462072
LPB,20181108,6.0751,6.0751,5.9445,6.0751,542096
LPB,20181109,6.0098,6.0751,5.9445,6.0098,346166
LPB,20181112,6.0098,6.0098,5.8792,6.0098,556018
LPB,20181113,5.8792,5.9445,5.8138,5.8138,1102976
LPB,20181114,5.8792,5.9445,5.8138,5.8792,527755
LPB,20181115,5.8138,5.8792,5.8138,5.8792,553526
LPB,20181116,5.8792,5.9445,5.8138,5.8792,475966
LPB,20181119,5.8792,6.0098,5.8792,6.0098,429932
LPB,20181120,5.9445,6.0098,5.9445,6.0098,446784
LPB,20181121,5.9445,6.0098,5.8792,5.9445,325515
LPB,20181122,5.9445,6.2711,5.9445,6.2058,2656365
LPB,20181123,6.2711,6.2711,6.1405,6.2058,827737
LPB,20181126,6.2058,6.2058,6.0751,6.1405,661266
LPB,20181127,6.1405,6.1405,6.0098,6.0098,874712
LPB,20181128,6.0751,6.1405,6.0098,6.0751,727595
LPB,20181129,6.0751,6.2058,6.0751,6.1405,1077568
LPB,20181130,6.1405,6.2058,6.0751,6.2058,674232
LPB,20181203,6.1405,6.4018,6.1405,6.3364,1956807
LPB,20181204,6.3364,6.4671,6.3364,6.4671,1496429
LPB,20181205,6.4671,6.4671,6.2711,6.4018,1044941
LPB,20181206,6.4018,6.5324,6.4018,6.4671,1391708
LPB,20181207,6.5324,6.5977,6.4671,6.5324,1785904
LPB,20181210,6.5324,6.5324,6.4671,6.4671,642531
LPB,20181211,6.5324,6.5324,6.3364,6.4018,778588
LPB,20181212,6.4018,6.5324,6.3364,6.4671,802750
LPB,20181213,6.4018,6.4671,6.2711,6.3364,743996
LPB,20181214,6.3364,6.4671,6.2711,6.3364,729201
LPB,20181217,6.3364,6.4671,6.2058,6.2711,796451
LPB,20181218,6.2711,6.2711,6.1405,6.2058,1149022
LPB,20181219,6.2058,6.3364,6.1405,6.2058,363690
LPB,20181220,6.2058,6.3364,6.1405,6.2058,301977
LPB,20181221,6.2058,6.2058,6.1405,6.2058,300270
LPB,20181224,6.2058,6.2058,6.0751,6.0751,454146
LPB,20181225,6.0751,6.0751,5.8792,6.0098,998814
LPB,20181226,6.0098,6.2058,5.9445,6.2058,1025047
LPB,20181227,6.2458,6.3129,6.0443,6.1786,1014580
LPB,20181228,6.1114,6.7159,6.1114,6.1786,1064430
LPB,20190102,6.3129,6.3129,6.1114,6.1114,382061
LPB,20190103,6.1114,6.1114,5.8428,5.9771,967044
LPB,20190104,5.9100,5.9771,5.7756,5.9100,613657
LPB,20190107,5.9100,5.9771,5.7756,5.8428,424613
LPB,20190108,5.9100,5.9771,5.9100,5.9771,385589
LPB,20190109,5.9771,6.0443,5.9100,5.9100,167393
LPB,20190110,5.9771,5.9771,5.9100,5.9100,279490
LPB,20190111,5.9771,5.9771,5.9100,5.9100,386525
LPB,20190114,5.9771,5.9771,5.8428,5.8428,146306
LPB,20190115,5.8428,5.9100,5.7756,5.9100,341119
LPB,20190116,5.9100,5.9771,5.7085,5.7756,1088792
LPB,20190117,5.8428,5.8428,5.7085,5.7085,349496
LPB,20190118,5.7085,5.7756,5.6413,5.7085,215505
LPB,20190121,5.6413,5.8428,5.6413,5.7756,848520
LPB,20190122,5.7756,5.8428,5.7085,5.7756,489693
LPB,20190123,5.7756,5.7756,5.7085,5.7756,404630
LPB,20190124,5.7756,5.8428,5.7085,5.7756,757010
LPB,20190125,5.7756,5.8428,5.7085,5.7756,732417
LPB,20190128,5.7085,5.7756,5.7085,5.7085,374915
LPB,20190129,5.7085,5.7756,5.6413,5.7756,301218
LPB,20190130,6.5144,6.5144,5.7756,5.7756,230765
LPB,20190131,5.9100,5.9100,5.7756,5.7756,646260
LPB,20190201,5.8428,5.9100,5.7756,5.7756,413605
LPB,20190211,5.7756,5.9771,5.7756,5.9771,266153
LPB,20190212,5.9100,6.1114,5.9100,6.1114,1137730
LPB,20190213,6.0443,6.1114,5.9771,6.0443,786211
LPB,20190214,6.1114,6.1114,5.9771,6.0443,355093
LPB,20190215,6.0443,6.0443,5.9100,5.9771,943366
LPB,20190218,5.9771,6.0443,5.9100,5.9771,968250
LPB,20190219,5.9771,5.9771,5.8428,5.9100,1491209
LPB,20190220,5.9100,6.2458,5.9100,6.1786,2134399
LPB,20190221,6.1786,6.2458,6.1114,6.1786,1153646
LPB,20190222,6.1786,6.1786,6.0443,6.1114,580835
LPB,20190225,6.1114,6.2458,6.1114,6.1786,889710
LPB,20190226,6.1786,6.1786,6.0443,6.0443,852792
LPB,20190227,6.1114,6.1786,6.0443,6.1114,399450
LPB,20190228,6.1114,6.1114,5.9771,6.0443,1416226
