<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
SHB,20080327,17.0000,20.0000,16.0000,17.0000,0
SHB,20080328,17.0000,20.0000,16.0000,17.0000,0
SHB,20080331,17.0000,20.0000,16.0000,19.0000,0
SHB,20080401,19.0000,20.0000,16.0000,18.5000,0
SHB,20080402,18.5000,20.0000,16.0000,18.5000,0
SHB,20080403,18.5000,20.0000,16.0000,18.0000,0
SHB,20080404,18.0000,20.0000,16.0000,18.2000,0
SHB,20080407,18.2000,20.0000,16.0000,18.5000,0
SHB,20080408,18.5000,20.0000,16.0000,17.5000,0
SHB,20080409,17.5000,20.0000,16.0000,17.2000,0
SHB,20080410,17.2000,20.0000,16.0000,16.5000,0
SHB,20080411,16.5000,20.0000,15.8000,16.0000,0
SHB,20080416,16.0000,20.0000,15.8000,16.0000,0
SHB,20080417,16.0000,16.0000,14.5000,15.0000,0
SHB,20080418,15.0000,16.0000,14.5000,15.0000,0
SHB,20080421,15.0000,16.0000,14.5000,14.5000,0
SHB,20080422,14.5000,15.0000,14.0000,14.2000,0
SHB,20080423,14.2000,15.0000,14.0000,14.2000,0
SHB,20080424,14.2000,14.5000,14.0000,14.2000,0
SHB,20080425,14.2000,14.5000,12.8000,12.8000,0
SHB,20080428,12.8000,13.4000,12.8000,13.0000,0
SHB,20080429,13.0000,13.4000,12.8000,13.0000,0
SHB,20080505,13.0000,13.2000,12.5000,12.8000,0
SHB,20080506,12.8000,13.2000,12.5000,12.8000,0
SHB,20080507,12.8000,12.8000,11.5000,12.0000,0
SHB,20080508,12.0000,12.5000,9.5000,10.5000,0
SHB,20080509,10.5000,12.5000,9.0000,9.0000,0
SHB,20080512,9.0000,12.5000,9.0000,9.0000,0
SHB,20080513,9.0000,12.5000,9.0000,9.0000,0
SHB,20080514,9.0000,12.5000,8.0000,8.0000,0
SHB,20080515,8.0000,12.5000,7.5000,9.0000,0
SHB,20080516,9.0000,12.5000,7.5000,9.0000,0
SHB,20080519,9.0000,12.5000,7.5000,9.0000,0
SHB,20080520,9.0000,12.5000,7.5000,9.0000,0
SHB,20080521,9.0000,12.5000,7.5000,9.0000,0
SHB,20080522,9.0000,10.0000,7.5000,8.0000,0
SHB,20080523,8.0000,10.0000,7.5000,8.0000,0
SHB,20080526,8.0000,9.0000,7.5000,7.7000,0
SHB,20080527,7.7000,9.0000,7.5000,7.7000,0
SHB,20080528,7.7000,9.0000,7.5000,7.5000,0
