<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
NVB,20120627,8.2458,8.3516,8.2458,8.3516,24000
NVB,20120628,8.2458,8.2458,8.0344,8.2458,64200
NVB,20120629,8.2458,8.4573,8.1401,8.4573,59800
NVB,20120702,8.2458,8.4573,8.2458,8.4573,27000
NVB,20120703,8.2458,8.3516,8.2458,8.3516,50600
NVB,20120704,8.2458,8.4573,8.2458,8.4573,57000
NVB,20120705,8.3516,8.4573,8.3516,8.4573,22000
NVB,20120706,8.3516,8.4573,8.3516,8.4573,3800
NVB,20120709,8.4573,8.4573,8.4573,8.4573,2000
NVB,20120710,8.3516,8.4573,8.3516,8.4573,2300
NVB,20120711,8.2458,8.4573,8.2458,8.4573,4000
NVB,20120712,8.2458,8.4573,8.2458,8.4573,16000
NVB,20120713,8.4573,8.4573,8.4573,8.4573,2000
NVB,20120716,8.3516,8.4573,8.3516,8.4573,2000
NVB,20120717,8.2458,8.4573,8.2458,8.4573,4100
NVB,20120718,8.4573,8.4573,8.4573,8.4573,2000
NVB,20120719,8.2458,8.4573,8.2458,8.4573,7200
NVB,20120720,8.4573,8.4573,8.4573,8.4573,2000
NVB,20120723,8.3516,8.4573,8.2458,8.2458,4100
NVB,20120724,8.4573,8.4573,8.2458,8.4573,3400
NVB,20120725,8.2458,8.4573,8.2458,8.4573,1200
NVB,20120726,8.3516,8.4573,8.2458,8.4573,6100
NVB,20120727,8.2458,8.4573,8.2458,8.4573,1500
NVB,20120730,8.3516,8.4573,8.3516,8.4573,2000
NVB,20120731,8.2458,8.4573,8.2458,8.4573,2300
NVB,20120801,8.2458,8.4573,8.2458,8.4573,1400
NVB,20120802,8.2458,8.4573,8.2458,8.4573,1300
NVB,20120803,8.4573,8.4573,8.4573,8.4573,3400
NVB,20120806,8.3516,8.4573,8.3516,8.4573,1800
NVB,20120807,8.2458,8.4573,8.2458,8.4573,4000
NVB,20120808,8.9858,8.9858,8.9858,8.9858,100
NVB,20120809,8.4573,8.6687,8.4573,8.5630,2300
NVB,20120810,8.5630,8.5630,8.5630,8.5630,300
NVB,20120813,8.3516,8.5630,8.3516,8.5630,1200
NVB,20120814,8.7744,8.7744,8.6687,8.6687,300
NVB,20120815,8.7744,8.7744,8.3516,8.5630,1200
NVB,20120816,8.5630,8.5630,8.4573,8.5630,2000
NVB,20120817,8.3516,8.4573,8.2458,8.4573,11200
NVB,20120820,8.3516,8.6687,8.3516,8.6687,500
NVB,20120821,8.6687,8.6687,8.3516,8.4573,5700
NVB,20120822,8.2458,8.5630,8.2458,8.5630,8600
NVB,20120823,8.2458,8.4573,8.1401,8.4573,17600
NVB,20120824,8.2458,8.4573,8.2458,8.4573,2000
NVB,20120827,8.5630,8.5630,8.2458,8.4573,7200
NVB,20120828,8.4573,8.4573,8.2458,8.4573,2500
NVB,20120829,8.4573,8.4573,8.4573,8.4573,1700
NVB,20120830,8.3516,8.4573,8.3516,8.4573,2100
NVB,20120831,8.2458,8.4573,8.2458,8.4573,5000
NVB,20120904,8.4573,8.4573,8.4573,8.4573,2000
NVB,20120905,8.3516,8.4573,8.3516,8.4573,3000
NVB,20120906,8.4573,8.4573,8.4573,8.4573,2000
NVB,20120907,8.4573,8.4573,8.4573,8.4573,2000
NVB,20120910,8.2458,8.2458,8.1401,8.1401,23100
NVB,20120911,7.6115,7.6115,7.6115,7.6115,100
NVB,20120912,8.1401,8.1401,8.1401,8.1401,2000
NVB,20120913,8.4573,8.4573,8.4573,8.4573,2000
NVB,20120914,8.4573,8.4573,8.4573,8.4573,1000
NVB,20120917,7.9287,7.9287,7.9287,7.9287,100
NVB,20120918,7.9287,7.9287,7.4001,7.4001,200
NVB,20120919,7.8230,7.8230,7.8230,7.8230,1100
NVB,20120920,7.8230,7.8230,7.8230,7.8230,0
NVB,20120921,8.3516,8.3516,8.3516,8.3516,400
NVB,20120924,7.8230,7.8230,7.8230,7.8230,100
NVB,20120925,7.7173,7.7173,7.7173,7.7173,100
NVB,20120926,7.6115,8.2458,7.6115,7.6115,800
NVB,20120927,7.5058,7.8230,7.5058,7.8230,200
NVB,20120928,7.9287,7.9287,7.9287,7.9287,100
NVB,20121001,7.8230,8.2458,7.8230,8.2458,400
NVB,20121002,7.9287,7.9287,7.6115,7.6115,200
NVB,20121003,7.9287,8.1401,7.0830,7.0830,400
NVB,20121004,7.8230,8.2458,7.7173,7.7173,1500
NVB,20121005,7.4001,7.4001,7.4001,7.4001,400
NVB,20121008,7.7173,7.7173,7.4001,7.7173,600
NVB,20121009,7.6115,8.2458,7.6115,8.2458,1900
NVB,20121010,7.7173,8.2458,7.7173,8.2458,1000
NVB,20121011,7.4001,7.8230,7.4001,7.8230,200
NVB,20121012,7.7173,7.7173,7.7173,7.7173,100
NVB,20121015,7.8230,7.8230,7.8230,7.8230,200
NVB,20121016,7.8230,7.9287,7.7173,7.7173,1800
NVB,20121017,7.7173,8.0344,7.5058,8.0344,2900
NVB,20121018,7.4001,7.4001,7.4001,7.4001,100
NVB,20121019,7.7173,7.7173,6.9772,6.9772,400
NVB,20121022,6.7658,7.6115,6.7658,7.5058,900
NVB,20121023,7.1887,7.6115,6.7658,7.6115,2600
NVB,20121024,7.1887,7.5058,6.8715,7.4001,2900
NVB,20121025,6.9772,7.5058,6.9772,7.4001,2600
NVB,20121026,7.0830,7.5058,6.9772,7.4001,2300
NVB,20121029,7.4001,7.4001,7.4001,7.4001,0
NVB,20121030,7.1887,7.4001,7.0830,7.4001,8050900
NVB,20121031,6.9772,7.4001,6.9772,7.4001,1700
NVB,20121101,6.9772,7.4001,6.8715,7.2944,5000
NVB,20121102,6.8715,7.6115,6.8715,7.6115,20200
NVB,20121105,7.0830,7.1887,7.0830,7.1887,1600
NVB,20121106,6.7658,7.2944,6.7658,7.2944,6089600
NVB,20121107,7.4001,7.6115,7.4001,7.6115,18200
NVB,20121108,7.1887,7.6115,7.1887,7.6115,742200
NVB,20121109,7.6115,7.6115,7.6115,7.6115,0
NVB,20121112,7.0830,7.4001,7.0830,7.4001,4219100
NVB,20121113,7.2944,7.4001,7.2944,7.4001,300
NVB,20121114,7.4001,7.4001,7.4001,7.4001,0
NVB,20121115,6.9772,7.4001,6.9772,6.9772,1500
NVB,20121116,7.1887,7.1887,7.1887,7.1887,200
NVB,20121119,6.9772,7.2944,6.8715,7.2944,5900
NVB,20121120,7.4001,7.4001,7.4001,7.4001,100
NVB,20121121,7.4001,7.4001,7.4001,7.4001,0
NVB,20121122,7.0830,7.0830,7.0830,7.0830,100
NVB,20121123,7.0830,7.0830,7.0830,7.0830,300
NVB,20121126,6.6601,6.6601,6.6601,6.6601,300
NVB,20121127,7.0830,7.0830,6.6601,7.0830,400
NVB,20121128,6.9772,7.1887,6.6601,7.1887,600
NVB,20121129,7.1887,7.1887,7.1887,7.1887,0
NVB,20121130,7.4001,7.4001,7.2944,7.2944,1100
NVB,20121203,6.8715,6.8715,6.8715,6.8715,1500
NVB,20121204,6.4487,6.8715,6.4487,6.8715,600600
NVB,20121205,6.4487,6.8715,6.4487,6.8715,1554500
NVB,20121206,6.5544,6.8715,6.5544,6.8715,2000100
NVB,20121207,6.8715,6.9772,6.6601,6.7658,1000100
NVB,20121210,6.8715,6.8715,6.4487,6.4487,1000200
NVB,20121211,6.7658,6.7658,6.6601,6.7658,1000100
NVB,20121212,6.7658,6.7658,6.7658,6.7658,0
NVB,20121213,6.7658,6.7658,6.7658,6.7658,0
NVB,20121214,6.7658,7.0830,6.6601,7.0830,100100
NVB,20121217,6.8715,7.0830,6.6601,6.6601,23200
NVB,20121218,6.6601,6.6601,6.6601,6.6601,0
NVB,20121219,6.8715,6.8715,6.3430,6.8715,600
NVB,20121220,6.8715,6.9772,6.8715,6.9772,200
NVB,20121221,6.6601,6.7658,6.6601,6.7658,4000200
NVB,20121224,6.3430,6.9772,6.3430,6.9772,200
NVB,20121225,6.9772,6.9772,6.9772,6.9772,0
NVB,20121226,6.8715,7.0830,6.8715,7.0830,400
NVB,20121227,7.1887,7.1887,6.7658,7.1887,1002600
NVB,20121228,7.1887,7.6115,6.8715,7.6115,3507800
NVB,20130102,8.1401,8.1401,8.1401,8.1401,100
NVB,20130103,7.6115,7.8230,7.6115,7.6115,3003500
NVB,20130104,8.1401,8.1401,7.0830,7.0830,300
NVB,20130107,7.5058,7.5058,7.5058,7.5058,700
NVB,20130108,7.1887,7.7173,7.1887,7.1887,300
NVB,20130109,7.6115,7.6115,7.1887,7.1887,400
NVB,20130110,7.1887,7.7173,6.8715,6.9772,1402000
NVB,20130111,6.9772,7.4001,6.9772,6.9772,1200
NVB,20130114,7.4001,7.4001,6.8715,6.8715,200
NVB,20130115,7.4001,7.4001,7.4001,7.4001,100
NVB,20130116,7.0830,7.4001,6.9772,7.4001,39400
NVB,20130117,7.4001,7.4001,7.4001,7.4001,0
NVB,20130118,7.4001,7.6115,6.6601,7.6115,21400
NVB,20130121,7.6115,7.6115,7.6115,7.6115,0
NVB,20130122,7.6115,7.6115,7.6115,7.6115,100
NVB,20130123,7.1887,8.3516,6.9772,8.3516,4900
NVB,20130124,8.6687,8.6687,8.2458,8.2458,300
NVB,20130125,7.5058,8.2458,7.5058,7.5058,400
NVB,20130128,6.9772,6.9772,6.9772,6.9772,100
NVB,20130129,6.9772,7.4001,6.9772,7.4001,400
NVB,20130130,7.4001,7.5058,7.4001,7.5058,19800
NVB,20130131,7.7173,8.2458,7.7173,7.7173,12100
NVB,20130201,7.7173,7.8230,7.4001,7.8230,11600
NVB,20130204,7.8230,7.8230,7.8230,7.8230,100
NVB,20130205,7.7173,8.2458,7.7173,8.2458,2300
NVB,20130206,7.5058,7.9287,7.5058,7.9287,200
NVB,20130207,7.7173,7.7173,7.7173,7.7173,100
NVB,20130208,7.7173,8.4573,7.7173,7.7173,2700
NVB,20130218,7.5058,7.7173,7.5058,7.7173,1900
NVB,20130219,7.5058,7.7173,6.9772,7.7173,1300
NVB,20130220,7.1887,7.6115,7.1887,7.6115,1000
NVB,20130221,7.7173,7.7173,7.6115,7.6115,3700
NVB,20130222,6.9772,7.6115,6.9772,7.4001,1200
NVB,20130225,7.5058,7.5058,7.2944,7.5058,2800
NVB,20130226,7.7173,7.7173,7.6115,7.6115,500
NVB,20130227,6.8715,7.6115,6.8715,7.5058,400
NVB,20130228,6.8715,7.5058,6.8715,7.5058,700
NVB,20130301,6.8715,7.5058,6.7658,7.5058,600
NVB,20130304,7.5058,7.5058,7.5058,7.5058,100
NVB,20130305,7.1887,7.1887,6.7658,6.7658,3700
NVB,20130306,7.0830,7.4001,7.0830,7.4001,5000
NVB,20130307,7.1887,7.1887,7.1887,7.1887,0
NVB,20130308,7.1887,7.1887,7.1887,7.1887,0
NVB,20130311,7.1887,7.2944,7.1887,7.2944,800
NVB,20130312,6.7658,7.4001,6.6601,7.4001,400
NVB,20130313,7.2944,7.5058,7.2944,7.5058,800
NVB,20130314,6.7658,7.5058,6.7658,7.5058,400
NVB,20130315,7.2944,7.4001,7.2944,7.4001,300
NVB,20130318,7.4001,7.4001,7.4001,7.4001,0
NVB,20130319,6.7658,7.2944,6.7658,6.7658,600
NVB,20130320,7.2944,7.4001,6.6601,7.2944,2200
NVB,20130321,6.8715,7.1887,6.6601,7.0830,4600
NVB,20130322,6.5544,7.0830,6.4487,7.0830,2300
NVB,20130325,7.1887,7.7173,7.1887,7.2944,1000
NVB,20130326,7.4001,7.4001,6.8715,7.4001,700
NVB,20130327,6.8715,7.2944,6.8715,7.2944,300
NVB,20130328,6.7658,7.6115,6.6601,7.6115,3400
NVB,20130329,6.8715,7.6115,6.8715,7.2944,6300
NVB,20130401,7.1887,7.1887,7.1887,7.1887,1900
NVB,20130402,7.2944,7.7173,6.7658,6.7658,800
NVB,20130403,7.2944,7.4001,6.8715,7.4001,500
NVB,20130404,7.4001,7.4001,6.9772,7.1887,500
NVB,20130405,7.0830,7.7173,6.9772,7.6115,1600
NVB,20130408,7.7173,7.7173,6.8715,7.4001,1400
NVB,20130409,7.7173,7.7173,7.2944,7.4001,900
NVB,20130410,7.5058,7.5058,7.4001,7.4001,2000
NVB,20130411,7.1887,7.4001,7.1887,7.2944,2300
NVB,20130412,6.7658,7.4001,6.7658,7.2944,5600
NVB,20130415,7.0830,7.0830,6.6601,6.6601,1200
NVB,20130416,6.5544,7.0830,6.4487,7.0830,2300
NVB,20130417,6.4487,7.0830,6.4487,7.0830,800
NVB,20130418,7.1887,7.1887,7.0830,7.1887,1000
NVB,20130422,6.5544,7.0830,6.5544,6.9772,900
NVB,20130423,6.3430,7.0830,6.3430,6.7658,1300
NVB,20130424,6.9772,6.9772,6.9772,6.9772,0
NVB,20130425,6.3430,7.1887,6.3430,6.4487,9400
NVB,20130426,6.8715,7.0830,6.8715,6.8715,500
NVB,20130502,6.4487,6.8715,6.4487,6.4487,800
NVB,20130503,6.4487,6.8715,6.3430,6.7658,5100
NVB,20130506,6.6601,6.9772,6.4487,6.9772,2400
NVB,20130507,6.7658,7.4001,6.5544,7.4001,3916500
NVB,20130508,6.4487,7.6115,6.4487,7.4001,2012000
NVB,20130509,6.6601,7.8230,6.6601,7.4001,300
NVB,20130510,7.1887,7.4001,6.7658,7.2944,2300400
NVB,20130513,7.2944,7.4001,6.8715,7.4001,997700
NVB,20130514,6.6601,7.2944,6.6601,7.1887,501400
NVB,20130515,7.7173,7.7173,6.7658,7.5058,2700
NVB,20130516,7.4001,7.4001,7.4001,7.4001,400
NVB,20130517,6.8715,7.9287,6.6601,7.5058,302300
NVB,20130520,7.5058,7.5058,7.4001,7.4001,3200
NVB,20130521,7.1887,7.5058,7.1887,7.5058,700
NVB,20130522,7.4001,7.5058,6.8715,6.9772,3500
NVB,20130523,7.4001,7.4001,6.8715,6.9772,600
NVB,20130524,7.4001,7.5058,6.9772,7.5058,2200
NVB,20130527,6.9772,7.5058,6.9772,7.5058,300
NVB,20130528,7.4001,7.4001,7.4001,7.4001,100
NVB,20130529,7.4001,7.4001,7.4001,7.4001,100
NVB,20130530,7.2944,7.4001,7.1887,7.4001,1300
NVB,20130531,7.4001,7.5058,7.1887,7.1887,53700
NVB,20130603,7.4001,7.5058,7.2944,7.5058,1900
NVB,20130604,7.5058,7.5058,7.5058,7.5058,1000
NVB,20130605,7.5058,8.1401,7.1887,7.7173,4400
NVB,20130606,7.4001,7.7173,7.4001,7.7173,1100
NVB,20130607,7.7173,7.8230,7.6115,7.8230,62800
NVB,20130610,7.8230,7.8230,7.8230,7.8230,0
NVB,20130611,7.2944,7.7173,7.2944,7.7173,3400
NVB,20130612,7.2944,7.6115,7.2944,7.6115,900
NVB,20130613,7.7173,7.7173,7.1887,7.6115,1100
NVB,20130614,7.1887,7.6115,7.1887,7.6115,600
NVB,20130617,7.1887,7.6115,7.1887,7.6115,200
NVB,20130618,7.6115,7.6115,7.5058,7.5058,200
NVB,20130619,7.6115,7.6115,7.0830,7.0830,200
NVB,20130620,7.0830,7.5058,7.0830,7.5058,10000
NVB,20130621,7.1887,7.6115,7.1887,7.5058,500
NVB,20130624,7.5058,7.5058,7.5058,7.5058,0
NVB,20130625,7.1887,7.5058,7.0830,7.5058,1200
NVB,20130626,7.1887,7.2944,7.0830,7.2944,700
NVB,20130627,7.5058,7.5058,7.4001,7.4001,200
NVB,20130628,7.4001,7.4001,7.4001,7.4001,0
NVB,20130701,7.0830,7.2944,6.9772,6.9772,1100
NVB,20130702,7.0830,7.4001,7.0830,7.4001,1400
NVB,20130703,7.7173,7.7173,7.7173,7.7173,100
NVB,20130704,7.7173,7.7173,7.7173,7.7173,0
NVB,20130705,7.0830,7.4001,7.0830,7.1887,2600
NVB,20130708,7.0830,7.6115,7.0830,7.6115,1100
NVB,20130709,7.0830,7.4001,6.8715,7.4001,3500
NVB,20130710,7.4001,7.4001,7.4001,7.4001,0
NVB,20130711,7.4001,7.4001,7.4001,7.4001,0
NVB,20130712,7.4001,7.4001,7.4001,7.4001,0
NVB,20130715,7.4001,7.4001,7.4001,7.4001,0
NVB,20130716,7.1887,7.1887,7.1887,7.1887,1000
NVB,20130717,7.1887,7.1887,7.1887,7.1887,0
NVB,20130718,7.4001,7.4001,6.7658,7.1887,2200
NVB,20130719,6.9772,6.9772,6.8715,6.8715,1700
NVB,20130722,6.8715,6.8715,6.7658,6.8715,2300
NVB,20130723,7.2944,7.2944,7.2944,7.2944,200
NVB,20130724,7.2944,7.2944,7.2944,7.2944,0
NVB,20130725,7.2944,7.2944,6.9772,6.9772,300
NVB,20130726,6.9772,6.9772,6.9772,6.9772,0
NVB,20130729,6.9772,6.9772,6.9772,6.9772,0
NVB,20130730,6.9772,6.9772,6.9772,6.9772,0
NVB,20130731,6.3430,6.9772,6.3430,6.8715,2500
NVB,20130801,6.4487,6.8715,6.2372,6.8715,6000
NVB,20130802,6.3430,6.8715,6.2372,6.8715,1500
NVB,20130805,6.2372,6.7658,6.2372,6.2372,2800
NVB,20130806,6.2372,6.7658,6.2372,6.7658,2100
NVB,20130807,6.7658,6.7658,6.7658,6.7658,0
NVB,20130808,6.7658,6.7658,6.7658,6.7658,0
NVB,20130809,6.6601,6.7658,6.6601,6.7658,2000
NVB,20130812,6.7658,6.7658,6.7658,6.7658,0
NVB,20130813,6.5544,6.5544,6.3430,6.3430,700
NVB,20130814,6.3430,6.5544,6.2372,6.5544,7500
NVB,20130815,6.7658,6.8715,6.7658,6.8715,1200
NVB,20130816,6.3430,6.3430,6.3430,6.3430,100
NVB,20130819,6.7658,6.7658,6.7658,6.7658,500
NVB,20130820,6.4487,6.4487,6.4487,6.4487,100
NVB,20130821,6.4487,6.7658,6.4487,6.7658,800
NVB,20130822,6.3430,6.3430,6.3430,6.3430,100
NVB,20130823,5.9201,6.9772,5.9201,6.3430,14200
NVB,20130826,6.7658,6.7658,6.1315,6.1315,2100
NVB,20130827,6.6601,6.6601,6.6601,6.6601,100
NVB,20130828,6.4487,7.0830,6.4487,7.0830,8600
NVB,20130829,6.7658,7.4001,6.5544,6.9772,3900
NVB,20130830,6.3430,7.5058,6.3430,7.4001,5137600
NVB,20130903,7.4001,7.4001,7.4001,7.4001,0
NVB,20130904,7.0830,7.8230,6.7658,7.8230,10000
NVB,20130905,7.0830,7.8230,7.0830,7.6115,2057500
NVB,20130906,7.6115,7.6115,6.9772,6.9772,65600
NVB,20130909,6.8715,7.6115,6.4487,7.6115,140100
NVB,20130910,7.6115,7.6115,7.5058,7.6115,4417457
NVB,20130911,7.5058,7.5058,7.5058,7.5058,700
NVB,20130912,6.8715,6.8715,6.8715,6.8715,600
NVB,20130913,6.4487,7.4001,6.4487,7.2944,700
NVB,20130916,7.2944,7.4001,7.2944,7.4001,1700
NVB,20130917,7.4001,7.4001,7.4001,7.4001,4000
NVB,20130918,6.7658,6.7658,6.7658,6.7658,1200
NVB,20130919,7.2944,7.2944,7.2944,7.2944,2200
NVB,20130920,7.1887,7.1887,7.1887,7.1887,3100
NVB,20130923,7.4001,7.4001,7.4001,7.4001,7000
NVB,20130924,7.1887,7.1887,7.1887,7.1887,2100
NVB,20130925,7.2944,7.4001,7.2944,7.4001,6900
NVB,20130926,7.4001,7.4001,7.4001,7.4001,3500
NVB,20130927,7.4001,7.4001,7.4001,7.4001,8000
NVB,20130930,6.6601,7.4001,6.6601,7.4001,22943
NVB,20131001,7.1887,7.4001,7.1887,7.4001,19500
NVB,20131002,7.1887,7.2944,7.1887,7.2944,29100
NVB,20131003,6.7658,7.2944,6.7658,7.2944,14800
NVB,20131004,6.9772,7.2944,6.9772,7.2944,21100
NVB,20131007,7.2944,7.2944,7.2944,7.2944,6200
NVB,20131008,7.1887,7.2944,7.1887,7.2944,17100
NVB,20131009,6.9772,7.1887,6.6601,7.0830,61600
NVB,20131010,7.0830,7.0830,6.4487,7.0830,49300
NVB,20131011,6.5544,7.0830,6.5544,7.0830,26000
NVB,20131014,6.9772,7.4001,6.9772,7.0830,39200
NVB,20131015,7.0830,7.2944,6.7658,6.9772,29200
NVB,20131016,6.9772,6.9772,6.8715,6.9772,40000
NVB,20131017,6.7658,6.9772,6.5544,6.9772,29000
NVB,20131018,6.9772,7.2944,6.5544,6.8715,57600
NVB,20131021,6.9772,7.0830,6.8715,6.8715,20100
NVB,20131022,6.6601,6.8715,6.6601,6.8715,4500
NVB,20131023,6.5544,6.8715,6.5544,6.8715,2600
NVB,20131024,6.9772,7.1887,6.9772,7.1887,27800
NVB,20131025,7.1887,7.1887,7.0830,7.0830,4000
NVB,20131028,6.9772,6.9772,6.9772,6.9772,3000
NVB,20131029,6.7658,6.8715,6.3430,6.3430,4600
NVB,20131030,6.7658,6.7658,6.7658,6.7658,100
NVB,20131031,6.8715,6.8715,6.2372,6.2372,600
NVB,20131101,5.8144,6.7658,5.8144,6.7658,9700
NVB,20131104,6.3430,6.4487,6.3430,6.3430,8400
NVB,20131105,6.7658,6.7658,6.1315,6.3430,4480
NVB,20131106,6.3430,6.8715,6.3430,6.8715,12200
NVB,20131107,6.3430,6.8715,6.3430,6.8715,900
NVB,20131108,6.7658,7.0830,6.7658,7.0830,7880
NVB,20131111,6.6601,7.1887,6.5544,7.1887,28800
NVB,20131112,6.6601,7.1887,6.5544,7.1887,25100
NVB,20131113,7.1887,7.1887,7.1887,7.1887,0
NVB,20131114,6.6601,6.8715,6.6601,6.8715,5700
NVB,20131115,6.5544,6.8715,6.4487,6.7658,5800
NVB,20131118,6.3430,6.7658,6.3430,6.7658,6465
NVB,20131119,6.4487,6.7658,6.4487,6.7658,6600
NVB,20131120,6.4487,6.7658,6.4487,6.7658,13400
NVB,20131121,6.4487,6.6601,6.4487,6.6601,10650
NVB,20131122,6.4487,6.6601,6.2372,6.6601,9915
NVB,20131125,6.3430,6.7658,6.1315,6.7658,19700
NVB,20131126,6.2372,6.6601,6.1315,6.6601,17000
NVB,20131127,6.2372,6.6601,6.1315,6.6601,52200
NVB,20131128,6.3430,6.8715,6.3430,6.8715,53200
NVB,20131129,6.4487,6.8715,6.4487,6.8715,28100
NVB,20131202,6.4487,6.7658,6.4487,6.7658,12110
NVB,20131203,6.4487,6.6601,6.4487,6.6601,6732
NVB,20131204,6.5544,6.6601,6.3430,6.6601,10200
NVB,20131205,6.4487,6.7658,6.4487,6.7658,15600
NVB,20131206,6.4487,7.0830,6.4487,7.0830,43000
NVB,20131209,6.6601,7.1887,6.6601,7.1887,62500
NVB,20131210,6.9772,7.4001,6.9772,7.4001,34800
NVB,20131211,7.7173,7.7173,7.7173,7.7173,15800
NVB,20131212,6.9772,7.7173,6.9772,7.7173,5100
NVB,20131213,7.7173,7.7173,7.7173,7.7173,3100
NVB,20131216,6.9772,7.7173,6.9772,7.6115,15503
NVB,20131217,6.8715,7.7173,6.8715,7.7173,900
NVB,20131218,7.6115,7.6115,7.6115,7.6115,2000
NVB,20131219,7.5058,7.5058,7.5058,7.5058,900
NVB,20131220,7.5058,7.5058,7.5058,7.5058,0
NVB,20131223,7.5058,7.5058,7.5058,7.5058,0
NVB,20131224,7.1887,7.1887,7.0830,7.0830,1200
NVB,20131225,6.9772,7.5058,6.6601,7.2944,10500
NVB,20131226,7.2944,7.4001,7.2944,7.4001,2900
NVB,20131227,7.4001,7.4001,6.8715,6.8715,600
NVB,20131230,6.6601,7.2944,6.6601,6.7658,300
NVB,20131231,7.2944,7.4001,6.8715,7.4001,10200
NVB,20140102,7.4001,7.4001,7.4001,7.4001,1500
NVB,20140103,7.2944,7.2944,7.2944,7.2944,500
NVB,20140106,7.4001,7.4001,7.4001,7.4001,1500
NVB,20140107,7.4001,7.4001,7.4001,7.4001,1000
NVB,20140108,7.4001,7.4001,7.4001,7.4001,0
NVB,20140109,6.7658,7.2944,6.7658,7.2944,277
NVB,20140110,7.2944,7.2944,7.2944,7.2944,0
NVB,20140113,7.4001,7.4001,7.4001,7.4001,2900
NVB,20140114,6.6601,7.4001,6.6601,7.4001,600
NVB,20140115,7.4001,7.4001,7.4001,7.4001,200
NVB,20140116,7.4001,7.4001,7.4001,7.4001,0
NVB,20140117,7.4001,7.4001,7.4001,7.4001,0
NVB,20140120,7.4001,7.4001,7.4001,7.4001,0
NVB,20140121,7.4001,7.4001,7.4001,7.4001,0
NVB,20140122,7.4001,7.4001,7.4001,7.4001,0
NVB,20140123,7.4001,7.4001,7.4001,7.4001,0
NVB,20140124,7.4001,7.4001,7.4001,7.4001,100
NVB,20140127,7.4001,7.4001,7.4001,7.4001,100
NVB,20140206,7.4001,7.4001,7.4001,7.4001,0
NVB,20140207,6.9772,6.9772,6.9772,6.9772,103
NVB,20140210,6.9772,7.4001,6.8715,7.4001,2600
NVB,20140211,7.2944,7.6115,7.2944,7.6115,6100
NVB,20140212,7.2944,7.2944,7.2944,7.2944,100
NVB,20140213,7.4001,7.4001,7.4001,7.4001,300
NVB,20140214,7.4001,7.4001,7.4001,7.4001,45
NVB,20140217,7.1887,7.1887,7.1887,7.1887,1000
NVB,20140218,6.6601,7.2944,6.6601,7.1887,22100
NVB,20140219,6.9772,7.2944,6.9772,7.2944,10600
NVB,20140220,7.4001,7.4001,7.0830,7.0830,6000
NVB,20140221,7.1887,7.1887,6.8715,6.8715,381
NVB,20140224,6.9772,7.1887,6.9772,7.1887,22300
NVB,20140225,7.1887,7.1887,7.1887,7.1887,1000
NVB,20140226,7.1887,7.1887,7.1887,7.1887,100
NVB,20140227,7.0830,7.1887,7.0830,7.1887,1600
NVB,20140228,7.1887,7.1887,7.1887,7.1887,0
NVB,20140303,7.0830,7.0830,7.0830,7.0830,1030
NVB,20140304,6.9772,6.9772,6.9772,6.9772,5632
NVB,20140305,7.0830,7.0830,6.9772,6.9772,2600
NVB,20140306,7.1887,7.1887,7.1887,7.1887,10100
NVB,20140307,6.9772,6.9772,6.9772,6.9772,100
NVB,20140310,6.9772,6.9772,6.9772,6.9772,1300
NVB,20140311,6.9772,6.9772,6.9772,6.9772,2000
NVB,20140312,7.0830,7.0830,6.8715,6.8715,700
NVB,20140313,7.0830,7.0830,7.0830,7.0830,2002
NVB,20140314,7.0830,7.0830,7.0830,7.0830,1900
NVB,20140317,7.1887,7.4001,7.1887,7.4001,19300
NVB,20140318,7.2944,7.2944,7.2944,7.2944,300
NVB,20140319,6.8715,7.2944,6.8715,7.2944,1900
NVB,20140320,7.0830,7.2944,7.0830,7.2944,1210
NVB,20140321,7.0830,7.4001,7.0830,7.4001,2500
NVB,20140324,7.4001,7.4001,7.4001,7.4001,0
NVB,20140325,7.5058,7.7173,7.4001,7.4001,3600
NVB,20140326,7.5058,7.5058,7.2944,7.2944,3900
NVB,20140327,7.6115,7.6115,7.4001,7.4001,700
NVB,20140328,7.4001,7.4001,7.2944,7.2944,1800
NVB,20140331,7.2944,7.2944,7.2944,7.2944,400
NVB,20140401,7.0830,7.2944,7.0830,7.2944,722
NVB,20140402,7.2944,7.2944,7.2944,7.2944,1010
NVB,20140403,7.2944,7.2944,7.1887,7.1887,4200
NVB,20140404,7.2944,7.2944,7.1887,7.1887,3100
NVB,20140407,7.1887,7.1887,7.1887,7.1887,1520
NVB,20140408,7.1887,7.1887,7.1887,7.1887,1210
NVB,20140410,7.0830,7.1887,7.0830,7.1887,1300
NVB,20140411,6.8715,7.0830,6.8715,6.8715,7220
NVB,20140414,6.8715,6.8715,6.6601,6.6601,14100
NVB,20140415,6.6601,7.2944,6.5544,7.2944,8900
NVB,20140416,7.2944,7.2944,7.2944,7.2944,0
NVB,20140417,6.7658,7.1887,6.7658,7.1887,300
NVB,20140418,6.6601,6.6601,6.6601,6.6601,800
NVB,20140421,7.0830,7.2944,7.0830,7.2944,2800
NVB,20140422,7.2944,7.2944,7.2944,7.2944,0
NVB,20140423,6.7658,7.1887,6.7658,7.1887,1300
